Status,Checking,Duration,History,Purpose,Amount,Savings,Employment,PerCentIncome,PersonalStatus,Debtors,ResidentYears,Property,Age,Plans,Housing,Credits,Job,Liability,Telephone,Foreign
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2577,lt100,4,2,MALEtoDIVORCED,NONE,1,CARtoOTHER,42,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3021,lt100,4,2,MALEtoDIVORCED,NONE,2,REALtoESTATE,24,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3149,lt100,1,4,MALEtoMARRIEDorWIDOWED,NONE,1,UNKNOWN,22,BANK,FREE,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1657,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,27,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1262,UNKNOWN,8,2,MALEtoDIVORCED,NONE,4,SAVINGStoLIFEtoINSURANCE,49,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,YES,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,708,lt100,4,2,MALEtoMARRIEDorWIDOWED,GUARANTOR,3,SAVINGStoLIFEtoINSURANCE,38,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,lt0,18,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2659,gt1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,4169,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,21,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3599,lt100,7,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,26,NONE,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,18,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3650,lt100,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,22,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,20,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2212,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,39,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2578,lt100,0,3,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,55,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,lt0,9,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,2136,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,25,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1620,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,COtoAPPLICANT,3,SAVINGStoLIFEtoINSURANCE,30,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,36,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3620,lt100,4,1,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,SAVINGStoLIFEtoINSURANCE,37,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,lt0,30,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3622,gt1000,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,57,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1289,lt100,4,4,MALEtoMARRIEDorWIDOWED,GUARANTOR,1,SAVINGStoLIFEtoINSURANCE,21,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1858,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,22,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,6,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,428,lt100,8,2,FEMALEtoDIVORCEDtoMARRIED,NONE,1,SAVINGStoLIFEtoINSURANCE,49,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,652,lt100,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,24,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3590,lt100,4,2,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,2,SAVINGStoLIFEtoINSURANCE,29,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1747,lt100,1,4,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,1,SAVINGStoLIFEtoINSURANCE,24,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,NO
1,lt0,15,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,1845,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,1,SAVINGStoLIFEtoINSURANCE,46,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,36,PAIDBACKtoCREDITtoOUTSTANDING,FURNITURE,3959,lt100,0,4,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,30,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,6,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2647,500to1000,4,2,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,44,NONE,RENT,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,lt0,10,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2315,lt100,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,52,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1680,500to1000,8,3,MALEtoMARRIEDtoWIDOWED,NONE,1,REALtoESTATE,35,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,701,lt100,4,4,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,40,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,27,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3416,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,27,NONE,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,lt0,30,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2522,lt100,8,1,MALEtoMARRIEDorWIDOWED,GUARANTOR,3,SAVINGStoLIFEtoINSURANCE,39,NONE,OWN,1,SKILLEDtoEMPLOYEE,2,NONE,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1603,lt100,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,55,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,15,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1053,lt100,1,4,MALEtoMARRIEDtoWIDOWED,NONE,2,REALtoESTATE,27,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,NO
1,lt0,21,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3357,gt1000,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,29,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3660,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,28,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2384,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,64,BANK,RENT,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2214,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,3,SAVINGStoLIFEtoINSURANCE,24,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,3509,lt100,7,4,FEMALEtoDIVORCEDtoMARRIED,GUARANTOR,1,REALtoESTATE,25,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,9,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1364,lt100,7,3,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,59,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2389,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,27,STORES,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,21,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,2606,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,28,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1107,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,20,NONE,RENT,1,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1498,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,23,BANK,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,18,PAIDBACKtoCREDITtoOUTSTANDING,HIFI,1936,UNKNOWN,7,2,MALEtoMARRIEDtoWIDOWED,NONE,4,CARtoOTHER,23,NONE,RENT,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,6,PAIDBACKtoCREDITtoOUTSTANDING,APPLIANCE,343,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,1,REALtoESTATE,27,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,1200,UNKNOWN,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,23,BANK,RENT,1,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,48,PAIDBACKtoCREDITtoOUTSTANDING,EDUCATION,7476,lt100,7,4,MALEtoMARRIEDorWIDOWED,NONE,1,UNKNOWN,50,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,24,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,6568,lt100,4,2,MALEtoMARRIEDtoWIDOWED,NONE,2,CARtoOTHER,21,STORES,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,15,PAIDBACKtoCREDITtoOUTSTANDING,BUSINESS,806,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,22,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,12,DELAYEDtoPAYBACKtoCREDIT,CARtoNEW,1344,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,43,NONE,OWN,2,UNSKILLEDtoRESIDENT,2,NONE,YES
1,lt0,15,DELAYEDtoPAYBACKtoCREDIT,FURNITURE,3643,lt100,8,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,27,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,18,DELAYEDtoPAYBACKtoCREDIT,EDUCATION,8471,UNKNOWN,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,2,CARtoOTHER,23,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,10,BADtoCREDIT,CARtoNEW,2241,lt100,1,1,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,48,NONE,RENT,2,UNSKILLEDtoRESIDENT,2,NONE,NO
1,lt0,12,BADtoCREDIT,CARtoNEW,2121,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,6,BADtoCREDIT,CARtoNEW,860,lt100,8,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,39,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,21,BADtoCREDIT,CARtoNEW,571,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,65,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,6,BADtoCREDIT,CARtoNEW,666,gt1000,7,3,FEMALEtoDIVORCEDtoMARRIED,NONE,4,REALtoESTATE,39,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,YES,YES
1,lt0,18,BADtoCREDIT,CARtoNEW,5302,lt100,8,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,36,NONE,FREE,3,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,10,BADtoCREDIT,CARtoNEW,1038,lt100,7,4,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,3,SAVINGStoLIFEtoINSURANCE,49,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,8,BADtoCREDIT,CARtoNEW,3398,lt100,7,1,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,39,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,NO
1,lt0,11,BADtoCREDIT,CARtoNEW,3905,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,36,NONE,RENT,2,SKILLEDtoEMPLOYEE,2,NONE,YES
1,lt0,12,BADtoCREDIT,CARtoNEW,2122,lt100,4,3,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,39,NONE,RENT,2,UNSKILLEDtoRESIDENT,2,NONE,NO
1,lt0,6,BADtoCREDIT,CARtoNEW,609,lt100,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,SAVINGStoLIFEtoINSURANCE,37,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,NO
1,lt0,6,BADtoCREDIT,CARtoNEW,1361,lt100,1,2,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,40,NONE,OWN,1,UNSKILLEDtoRESIDENT,2,NONE,NO
1,lt0,9,BADtoCREDIT,CARtoNEW,2799,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,36,NONE,RENT,2,SKILLEDtoEMPLOYEE,2,NONE,YES
1,lt0,6,BADtoCREDIT,CARtoNEW,3676,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,37,NONE,RENT,3,SKILLEDtoEMPLOYEE,2,NONE,YES
1,lt0,6,BADtoCREDIT,CARtoNEW,4716,UNKNOWN,1,1,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,44,NONE,OWN,2,UNSKILLEDtoRESIDENT,2,NONE,YES
1,lt0,8,BADtoCREDIT,CARtoNEW,731,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,47,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,21,BADtoCREDIT,CARtoNEW,1602,lt100,8,4,MALEtoMARRIEDtoWIDOWED,NONE,3,CARtoOTHER,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,12,BADtoCREDIT,CARtoNEW,2171,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,38,BANK,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,NO
1,lt0,11,BADtoCREDIT,CARtoNEW,3939,lt100,4,1,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,40,NONE,OWN,2,UNSKILLEDtoRESIDENT,2,NONE,YES
1,lt0,30,BADtoCREDIT,CARtoUSED,6187,100to500,7,1,MALEtoMARRIEDtoWIDOWED,NONE,4,CARtoOTHER,24,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,BADtoCREDIT,CARtoUSED,1526,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,66,NONE,FREE,2,MANAGEMENTtoSELFEMPLOYED,1,NONE,YES
1,lt0,12,BADtoCREDIT,CARtoUSED,1409,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,3,REALtoESTATE,54,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,30,BADtoCREDIT,CARtoUSED,10623,lt100,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,38,NONE,FREE,3,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,lt0,24,BADtoCREDIT,CARtoUSED,6419,lt100,8,2,FEMALEtoDIVORCEDtoMARRIED,NONE,4,UNKNOWN,44,NONE,FREE,2,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,lt0,24,BADtoCREDIT,CARtoUSED,6615,lt100,0,2,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,75,NONE,FREE,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,24,BADtoCREDIT,CARtoUSED,2957,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,63,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,8,BADtoCREDIT,OTHER,1164,lt100,8,3,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,51,BANK,FREE,2,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,lt0,10,BADtoCREDIT,FURNITURE,2132,UNKNOWN,1,2,FEMALEtoDIVORCEDtoMARRIED,COtoAPPLICANT,3,REALtoESTATE,27,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,NONE,NO
1,lt0,36,BADtoCREDIT,FURNITURE,5371,lt100,4,3,MALEtoMARRIEDorWIDOWED,GUARANTOR,2,SAVINGStoLIFEtoINSURANCE,28,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,36,BADtoCREDIT,FURNITURE,2348,lt100,4,3,MALEtoMARRIEDtoWIDOWED,NONE,2,SAVINGStoLIFEtoINSURANCE,46,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,6,BADtoCREDIT,FURNITURE,1872,lt100,0,4,MALEtoMARRIEDorWIDOWED,NONE,4,UNKNOWN,36,NONE,FREE,3,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,15,BADtoCREDIT,FURNITURE,1478,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,44,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,YES,YES
1,lt0,15,BADtoCREDIT,FURNITURE,975,lt100,4,2,MALEtoDIVORCED,NONE,3,SAVINGStoLIFEtoINSURANCE,25,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,39,BADtoCREDIT,FURNITURE,14179,UNKNOWN,7,4,MALEtoMARRIEDorWIDOWED,NONE,4,SAVINGStoLIFEtoINSURANCE,30,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,20,BADtoCREDIT,FURNITURE,4272,lt100,8,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,24,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,18,BADtoCREDIT,FURNITURE,1049,lt100,1,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,21,NONE,RENT,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,15,BADtoCREDIT,FURNITURE,1433,lt100,4,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,SAVINGStoLIFEtoINSURANCE,25,NONE,RENT,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,6,BADtoCREDIT,HIFI,1169,UNKNOWN,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,67,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,6,BADtoCREDIT,HIFI,338,500to1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,52,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,6,BADtoCREDIT,HIFI,1957,lt100,7,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,31,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,lt0,12,BADtoCREDIT,HIFI,385,lt100,7,4,FEMALEtoDIVORCEDtoMARRIED,NONE,3,REALtoESTATE,58,NONE,OWN,4,UNSKILLEDtoRESIDENT,1,YES,YES
1,lt0,18,BADtoCREDIT,HIFI,1880,lt100,7,4,MALEtoMARRIEDtoWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,32,NONE,OWN,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,9,BADtoCREDIT,HIFI,1138,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,25,NONE,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,24,BADtoCREDIT,HIFI,1231,gt1000,8,4,FEMALEtoDIVORCEDtoMARRIED,NONE,4,SAVINGStoLIFEtoINSURANCE,57,NONE,RENT,2,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,lt0,9,BADtoCREDIT,REPAIRS,1288,100to500,8,3,MALEtoMARRIEDorWIDOWED,GUARANTOR,4,REALtoESTATE,48,NONE,OWN,2,SKILLEDtoEMPLOYEE,2,NONE,NO
1,lt0,42,BADtoCREDIT,REPAIRS,3394,lt100,0,4,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,4,CARtoOTHER,65,NONE,OWN,2,UNSKILLEDtoNONtoRESIDENT,1,NONE,YES
1,lt0,13,BADtoCREDIT,BUSINESS,1797,lt100,1,3,MALEtoMARRIEDorWIDOWED,NONE,1,SAVINGStoLIFEtoINSURANCE,28,BANK,OWN,2,UNSKILLEDtoRESIDENT,1,NONE,YES
1,lt0,24,BADtoCREDIT,BUSINESS,1382,100to500,7,4,MALEtoMARRIEDorWIDOWED,NONE,1,REALtoESTATE,26,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,lt0,27,BADtoCREDIT,BUSINESS,2442,lt100,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,CARtoOTHER,43,STORES,OWN,4,MANAGEMENTtoSELFEMPLOYED,2,YES,YES
1,0to200,48,NOtoCREDIT,CARtoNEW,8358,500to1000,1,1,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,20,NOtoCREDIT,CARtoUSED,6148,100to500,8,3,MALEtoMARRIEDtoWIDOWED,NONE,4,CARtoOTHER,31,BANK,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,18,NOtoCREDIT,FURNITURE,3244,lt100,4,1,FEMALEtoDIVORCEDtoMARRIED,NONE,4,CARtoOTHER,33,BANK,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,12,NOtoCREDIT,RETRAINING,1410,lt100,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,REALtoESTATE,31,NONE,OWN,1,UNSKILLEDtoRESIDENT,1,YES,YES
1,0to200,48,NOtoCREDIT,BUSINESS,12204,UNKNOWN,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,48,BANK,OWN,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,30,NOtoCREDIT,BUSINESS,4221,lt100,4,2,FEMALEtoDIVORCEDtoMARRIED,NONE,1,CARtoOTHER,28,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,48,PAIDBACKtoCREDIT,CARtoNEW,12169,UNKNOWN,0,4,MALEtoMARRIEDorWIDOWED,COtoAPPLICANT,4,UNKNOWN,36,NONE,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,42,PAIDBACKtoCREDIT,CARtoUSED,9283,lt100,0,1,MALEtoMARRIEDorWIDOWED,NONE,2,UNKNOWN,55,BANK,FREE,1,MANAGEMENTtoSELFEMPLOYED,1,YES,YES
1,0to200,30,PAIDBACKtoCREDIT,FURNITURE,3496,gt1000,4,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,34,STORES,OWN,1,SKILLEDtoEMPLOYEE,2,YES,YES
1,0to200,10,PAIDBACKtoCREDIT,HIFI,1048,lt100,4,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,23,STORES,OWN,1,UNSKILLEDtoRESIDENT,1,NONE,YES
1,0to200,36,PAIDBACKtoCREDIT,APPLIANCE,3990,UNKNOWN,1,3,FEMALEtoDIVORCEDtoMARRIED,NONE,2,UNKNOWN,29,BANK,OWN,1,UNSKILLEDtoNONtoRESIDENT,1,NONE,YES
1,0to200,48,PAIDBACKtoCREDIT,BUSINESS,3566,100to500,7,4,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,30,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,18,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,5866,100to500,4,2,MALEtoMARRIEDorWIDOWED,NONE,2,CARtoOTHER,30,NONE,OWN,2,SKILLEDtoEMPLOYEE,1,YES,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1007,gt1000,4,4,MALEtoMARRIEDtoWIDOWED,NONE,1,REALtoESTATE,22,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,NONE,YES
1,0to200,12,PAIDBACKtoCREDITtoOUTSTANDING,CARtoNEW,1318,gt1000,8,4,MALEtoMARRIEDorWIDOWED,NONE,4,REALtoESTATE,54,NONE,OWN,1,SKILLEDtoEMPLOYEE,1,YES,YES
